Raw_Channel_ID,Platform_ID,obs_std,obs_mean,obs_min,obs_max
1,-1,10.16384598075378,-0.11578126917322405,-70.115036,67.5379
1,14,10.144844944019896,-0.17180982432481942,-70.115036,67.12935
1,15,10.117032923964555,-0.13534534542551505,-23.84075,67.5379
1,16,10.36645870193704,0.15457158672327753,-23.895481,64.10818
2,-1,7.3720902502472345,-0.011398788802979953,-69.58385,27.106546
2,14,7.408354623192937,-0.033540395834743233,-69.58385,26.86886
2,15,7.38308754618453,-0.040821627762674104,-35.73581,26.775658
2,16,7.197277111477421,0.15891298734824988,-32.380424,27.106546
3,-1,2.415178591123785,0.014606195810605006,-17.465494,10.614266
3,14,2.4117889904979277,0.025530758192094077,-17.465494,10.614266
3,15,2.4118225548535817,0.006701324015950001,-16.245832,10.486391
3,16,2.4375695805475215,-0.003814585183830675,-16.093887,10.174647
4,-1,2.1137909933142707,-0.012366427297395179,-23.838263,10.660836
4,14,2.1131650971261413,-0.11091984976782285,-23.838263,10.266308
4,15,2.1115362994913744,0.04197765763510022,-10.771783,10.660836
4,16,2.100924890207585,0.20346317164919536,-10.313636,10.579529
5,-1,1.4895056055253255,0.015714926696960375,-8.8541355,7.3725705
5,14,1.4831121674309395,0.008687727346691402,-8.8541355,7.163042
5,15,1.4920626547765274,0.022477324325635862,-8.29941,7.3725705
5,16,1.5060660076310253,0.022655104789458494,-7.775946,7.17718
6,-1,0.7474589262986069,-0.0044207293706204605,-4.39215,7.544279
6,14,0.7481429604526755,-0.03261158083485469,-4.39215,7.1897388
6,15,0.7466810279890996,0.014906071159060997,-4.111029,6.9743967
6,16,0.7426449201064272,0.04625019242205241,-3.9642997,7.544279
7,-1,0.592554877955259,0.014294444715331244,-6.5000753,4.1782694
7,14,0.5945889391301633,0.0423889235728364,-6.278107,4.1782694
7,15,0.5888286835429928,-0.0007285253674890736,-6.5000753,4.154543
7,16,0.5892362289435799,-0.04860361744250353,-5.979437,4.081578
8,-1,0.5073028941599157,-0.005480693408424849,-5.6289406,3.6449907
8,14,0.5092852370823666,-0.01318423016998478,-5.6289406,3.6412852
8,15,0.5062152497851627,-0.003205194563961296,-5.5404353,3.6449907
8,16,0.5021587544974437,0.01716132356058474,-4.9796276,3.256661
9,-1,0.319155301263443,0.0018874141315705772,-2.6887596,2.7577827
9,14,0.31777908736103516,-0.00011142141680679401,-2.54663,2.7577827
9,15,0.3188619436735035,0.0029212103142570974,-2.6170118,2.524858
9,16,0.325119227540568,0.006464955278109927,-2.6887596,2.2580612
10,-1,0.24576400857313757,-0.002904770072379496,-1.9653,1.9914408
10,14,0.24560582464325617,-0.005595659568989295,-1.6574273,1.9914408
10,15,0.24575333449517595,-0.0025926002334247184,-1.7135054,1.9291075
10,16,0.24616300142474046,0.006416599973651741,-1.9653,1.9329331
11,-1,0.2052519194630894,-0.0008292540185629837,-2.4269035,4.275482
11,14,0.2060414754178197,0.0017183040757965202,-2.4269035,4.275482
11,15,0.20437881101577896,-0.0028544550010604465,-2.4239132,4.0686407
11,16,0.20466777673089995,-0.004592858962850275,-2.4268682,4.0996847
12,-1,0.1600413184979059,0.0016911035141503803,-2.369342,1.7326239
12,14,0.15977749011970102,0.004403783414487348,-2.369342,1.5905337
12,15,0.1598870547522381,0.0003468629593378756,-1.5889701,1.7326239
12,16,0.16125921857781852,-0.004693142973078381,-1.2982864,1.4566338
13,-1,0.156637722895137,0.0007217974244652316,-1.4074177,1.5935816
13,14,0.15670216109142604,-0.0012057353127545027,-1.389396,1.5685824
13,15,0.15679951689457444,0.002861331665849974,-1.4074177,1.5935816
13,16,0.15582527147071262,0.0017925715098349312,-1.1188769,1.3014976
14,-1,0.12122455985938849,-9.395895121152183e-05,-1.7415439,2.1401186
14,14,0.12179802829533352,0.005630057425092977,-1.7415439,1.7244978
14,15,0.12046868939058411,-0.005026536688557099,-1.6983584,2.1401186
14,16,0.12020912437038608,-0.007431810773962197,-1.5034088,1.031158
15,-1,0.08912428923694071,-0.0002954394086278218,-0.7643497,1.2684778
15,14,0.08970672290694674,-0.0002542048062865138,-0.7643497,1.2684778
15,15,0.0886182664155935,-0.0013750804237421547,-0.73106354,0.8765023
15,16,0.08830474897751397,0.0027069262062209753,-0.65798026,0.8396846
16,-1,0.08369533176258243,0.0005640216112958324,-0.7478854,0.88349766
16,14,0.08503635698094053,0.0033331062231248174,-0.6551791,0.88349766
16,15,0.08265565108905186,-0.0004444043735053519,-0.7478854,0.7513186
16,16,0.08099840504223273,-0.007017407857148513,-0.615259,0.6203963
17,-1,0.07541322011917798,-3.555967540353909e-05,-0.9543784,1.3299066
17,14,0.07624033199914984,0.0005687846091489142,-0.9543784,1.3299066
17,15,0.07491390360670387,-0.0004671704929098946,-0.8859532,0.8546724
17,16,0.07366610926007723,-0.001071227909829426,-0.57342154,0.75387377
18,-1,0.0659239608950789,0.0010402435586074807,-0.79023623,0.814086
18,14,0.06659983497483432,0.004355797390116598,-0.79023623,0.814086
18,15,0.0652039486671305,-0.0009010464515499121,-0.7182315,0.66189367
18,16,0.06465827843705547,-0.005889978803059955,-0.6976637,0.6214272
19,-1,0.06077963219299458,0.0004908257852194686,-1.1956189,1.1055057
19,14,0.06210216425899309,-0.002500127317215281,-1.1341717,1.1055057
19,15,0.059604944556958035,0.003800923075883944,-1.1956189,0.94502634
19,16,0.058488399555782285,0.0021810770513757422,-1.1363206,0.5038915
20,-1,0.058573607575298864,0.0004369104733404216,-0.57480556,0.49712297
20,14,0.06078973213817348,-0.000779628941855008,-0.54442686,0.49712297
20,15,0.056712589417216325,0.0020965845832922837,-0.57480556,0.47636917
20,16,0.05512542351595473,0.0002075606890555336,-0.4483251,0.46493176
21,-1,0.057409387944944774,-0.0004679878322903191,-0.5531818,0.4385244
21,14,0.060094850882160815,-0.0005988649628692427,-0.5233578,0.4385244
21,15,0.05514273407186683,-0.0013685880821012705,-0.5531818,0.3923587
21,16,0.05319666224382016,0.0026651048667955804,-0.53307384,0.34304833
22,-1,0.056716850416005146,0.00017889373424435378,-0.40499026,0.59640205
22,14,0.05952874548112656,0.0006144679683606531,-0.4044233,0.59640205
22,15,0.05433567242167013,0.0004226595796739127,-0.40499026,0.5523689
22,16,0.052352792304419325,-0.002191115582539295,-0.37258968,0.558844
23,-1,0.05738503506841794,0.0002915964775403029,-0.41909268,0.47572902
